Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Leg_module_4_4,4.20189435796081E-05,-0.0390541968984776,-0.00135444873309862,0,0,0,0.0147334042546387,1.15244338214515E-05,1.21539074814729E-11,-7.84833481353994E-11,8.83037831643497E-07,-3.85543788848207E-07,1.19866281874056E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_4_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_4_4.STL,,Copy of Leg_4^Snapbot_V4-4,Origin_leg_4_4,Axis_leg_4_4,leg_4_4,continuous,0,-0.00060342811792294,0.0599969655441553,-0.0105798453585994,0,0,Leg_module_4_3,1,0,0,,,,,,,,,,,,
Leg_module_4_4bar,4.695828742457E-05,-0.0147990308191147,0.0229851342034178,0,0,0,0.0068359292549124,2.34158176837936E-06,1.67093420859125E-09,8.89034652601559E-09,1.50934801971931E-06,8.10566623140942E-07,9.10986963067391E-07,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_4_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_4_4bar.STL,,Copy of Leg_4bar^Snapbot_V4-4,Origin_leg_4_4bar,Axis_leg_4_4bar,leg_4_4bar,continuous,0,0.00629999999999998,0.0804999999999999,-0.0165784581965504,0,0,Leg_module_4_2,1,0,0,,,,,,,,,,,,
Leg_module_5_1,-7.13831554283173E-08,0.00037379926348256,0.0154182547378585,0,0,0,0.0631785347734705,1.71877118759835E-05,-5.83199662802775E-11,-2.19039917603225E-11,1.51262656830483E-05,-2.6326270877883E-08,1.204757964373E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_1.STL,,Copy of Leg_1^Snapbot_V4-5,Origin_leg_5_1,Axis_leg_5_1,leg_5_1,fixed,-0.0389250000000003,0.0674200776846184,0.00799999999999998,-1.5707963267949,0,0.523598775598304,Body,0,0,0,,,,,,,,,,,,
Leg_module_5_2,-0.000290786260284712,0.000350550447562069,0.0424303491067748,0,0,0,0.0824270292834939,2.30529583875548E-05,-3.1038330060668E-09,1.49529130076009E-09,2.12214701575006E-05,-1.38478939738648E-07,2.44663283940795E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_2.STL,,Copy of Leg_2^Snapbot_V4-5,Origin_leg_5_2,Axis_leg_5_2,leg_5_2,continuous,0,0,0.03725,0,0,3.14159265358979,Leg_module_5_1,0,1,0,,,,,,,,,,,,
Leg_module_5_3,6.11807840500411E-10,0.00097284197288168,0.036226536455756,0,0,0,0.0151486232431238,1.00807802750981E-05,4.36350887652112E-12,4.34896918409433E-13,1.39066075568356E-05,-4.89507865435267E-07,4.8092167754098E-06,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_3.STL,,Copy of Leg_3^Snapbot_V4-5,Origin_leg_5_3,Axis_leg_5_3,leg_5_3,continuous,0,0.000300000000000029,0.05675,-0.0100573048452937,0,0,Leg_module_5_2,1,0,0,,,,,,,,,,,,
Leg_module_5_4,4.2006990863791E-05,-0.0390542107305775,-0.00135443895336307,0,0,0,0.0147333714620578,1.15244296621137E-05,1.33713862876524E-11,-7.93133413754874E-11,8.83035632388419E-07,-3.85544318353051E-07,1.19866218828097E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_4.STL,,Copy of Leg_4^Snapbot_V4-5,Origin_leg_5_4,Axis_leg_5_4,leg_5_4,continuous,0,-0.000603428117922931,0.0599969655441552,-0.0105798453598466,0,0,Leg_module_5_3,1,0,0,,,,,,,,,,,,
Leg_module_5_4bar,-0.000153041712575283,-0.0147990308191147,0.0229851342034178,0,0,0,0.0068359292549124,2.34158176837936E-06,1.67093420859295E-09,8.89034652601342E-09,1.50934801971931E-06,8.10566623140944E-07,9.10986963067393E-07,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_5_4bar.STL,,Copy of Leg_4bar^Snapbot_V4-5,Origin_leg_5_4bar,Axis_leg_5_4bar,leg_5_4bar,continuous,0,0.00629999999999998,0.0804999999999999,-0.0165784581978622,0,0,Leg_module_5_2,1,0,0,,,,,,,,,,,,
Leg_module_6_1,-7.06897977734038E-08,-0.000373797370537153,-0.0154182586424687,0,0,0,0.0631785314514076,1.7187712394458E-05,5.81974168717602E-11,2.15669260542255E-11,1.51262641031604E-05,-2.6325612316197E-08,1.20475784011088E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_1.STL,,Copy of Leg_1^Snapbot_V4-6,Origin_leg_6_1,Axis_leg_6_1,leg_6_1,fixed,-0.0778499999999996,0,0.00800000000000001,-1.57079635260447,0,-1.5707963267949,Body,0,0,0,,,,,,,,,,,,
Leg_module_6_2,-0.000290780437134332,-0.000350551822552675,-0.042430335619155,0,0,0,0.0824272438246501,2.30529927654273E-05,3.09856153331135E-09,-1.49505361016718E-09,2.12215051825407E-05,-1.38478180823055E-07,2.44663952009307E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_2.STL,,Copy of Leg_2^Snapbot_V4-6,Origin_leg_6_2,Axis_leg_6_2,leg_6_2,continuous,0,0,-0.03725,0,0,0,Leg_module_6_1,0,1,0,,,,,,,,,,,,
Leg_module_6_3,1.5346192197083E-09,-0.000972842396856038,-0.0362265341654647,0,0,0,0.0151486257339541,1.00807806479728E-05,-4.43150114610236E-12,-7.07929839569402E-13,1.39066086911659E-05,-4.89507630381989E-07,4.80921761856375E-06,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_3.STL,,Copy of Leg_3^Snapbot_V4-6,Origin_leg_6_3,Axis_leg_6_3,leg_6_3,continuous,0,-0.000300000000000019,-0.0567500000000001,-0.0100573048452744,0,0,Leg_module_6_2,1,0,0,,,,,,,,,,,,
Leg_module_6_4,4.20620949157934E-05,0.0390542097616362,0.00135443910882849,0,0,0,0.0147333772016279,1.15244298224563E-05,-1.39010916864133E-12,7.94739105086432E-11,8.83036037124614E-07,-3.85545325123704E-07,1.19866221928612E-05,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_4.STL,,Copy of Leg_4^Snapbot_V4-6,Origin_leg_6_4,Axis_leg_6_4,leg_6_4,continuous,0,0.00060343,-0.059997,-0.01058,0,0,Leg_module_6_3,1,0,0,,,,,,,,,,,,
Leg_module_6_4bar,-0.000153041712575376,0.014799030819114,-0.0229851342034177,0,0,0,0.0068359292549124,2.34158176837936E-06,-1.67093420859224E-09,-8.8903465260145E-09,1.50934801971931E-06,8.10566623140944E-07,9.10986963067394E-07,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_4bar.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Snapbot_V4/meshes/Leg_module_6_4bar.STL,,Copy of Leg_4bar^Snapbot_V4-6,Origin_leg_6_4bar,Axis_leg_6_4bar,leg_6_4bar,continuous,0,-0.00629999999999998,-0.0805,-0.0165784581965372,0,0,Leg_module_6_2,1,0,0,,,,,,,,,,,,
